NYIT College of Osteopathic Medicine · AQY BE-1510 (AQY BE-1510)
Instrument Data export
2/15/2022 to 2/16/2022
(UTC-06:00) Central Time (US & Canada)
Averaging period: 1 minute

Time,NO2 (ppb),O3 (ppb),PM2.5 (µg/m³),TEMP (°C),RH (%),DP (°C),Inlet
2022/02/15 22:13:00,0.0,37.9,1.8,10.77,60.2,3.3,Sample
2022/02/15 22:14:00,0.0,38.3,1.6,10.75,60.2,3.3,Sample
2022/02/15 22:15:00,0.0,38.6,1.6,10.75,60.4,3.4,Sample
2022/02/15 22:16:00,0.0,38.2,1.8,10.68,60.4,3.3,Sample
2022/02/15 22:17:00,0.0,37.9,1.8,10.62,60.6,3.3,Sample
2022/02/15 22:18:00,0.0,37.8,1.7,10.54,60.8,3.3,Sample
2022/02/15 22:19:00,0.0,38.3,1.7,10.49,61.0,3.3,Sample
2022/02/15 22:20:00,0.0,36.9,1.7,10.42,61.2,3.2,Sample
2022/02/15 22:21:00,0.0,36.8,1.4,10.42,61.1,3.2,Sample
2022/02/15 22:22:00,0.0,37.6,1.7,10.37,61.2,3.2,Sample
2022/02/15 22:23:00,0.0,36.9,1.8,10.38,61.3,3.2,Sample
2022/02/15 22:24:00,0.0,36.6,1.7,10.33,61.4,3.2,Sample
2022/02/15 22:25:00,0.0,37.2,1.5,10.31,61.3,3.2,Sample
2022/02/15 22:26:00,0.0,37.8,1.5,10.35,61.3,3.2,Sample
2022/02/15 22:27:00,0.0,37.7,1.6,10.37,61.3,3.2,Sample
2022/02/15 22:28:00,0.0,37.3,1.5,10.33,61.4,3.2,Sample
2022/02/15 22:29:00,0.0,37.4,1.8,10.35,61.3,3.2,Sample
2022/02/15 22:30:00,0.0,37.3,1.8,10.31,61.3,3.2,Sample
2022/02/15 22:31:00,0.0,37.1,1.4,10.23,61.4,3.1,Sample
2022/02/15 22:32:00,0.0,36.9,1.5,10.20,61.5,3.1,Sample
2022/02/15 22:33:00,0.0,36.9,1.4,10.23,61.5,3.2,Sample
2022/02/15 22:34:00,0.0,36.8,1.7,10.27,61.5,3.2,Sample
2022/02/15 22:35:00,0.0,37.2,1.8,10.15,61.3,3.0,Sample
2022/02/15 22:36:00,0.0,36.9,1.7,10.12,61.6,3.1,Sample
2022/02/15 22:37:00,0.0,35.6,2.0,10.04,61.7,3.0,Sample
2022/02/15 22:38:00,0.0,35.1,1.6,9.94,62.5,3.1,Sample
2022/02/15 22:39:00,0.0,35.5,1.7,9.91,63.5,3.3,Sample
2022/02/15 22:40:00,0.0,36.0,1.6,9.90,63.5,3.3,Sample
2022/02/15 22:41:00,0.0,36.3,1.7,9.82,63.6,3.2,Sample
2022/02/15 22:42:00,0.0,36.6,1.8,9.86,63.8,3.3,Sample
2022/02/15 22:43:00,0.0,37.3,1.8,9.79,63.9,3.3,Sample
2022/02/15 22:44:00,0.0,37.4,1.6,9.69,64.3,3.3,Sample
2022/02/15 22:45:00,0.0,36.5,1.7,9.52,64.6,3.2,Sample
2022/02/15 22:46:00,0.0,36.7,1.9,9.43,65.2,3.2,Sample
2022/02/15 22:47:00,0.0,36.8,1.5,9.53,65.4,3.4,Sample
2022/02/15 22:48:00,0.0,36.7,1.5,9.41,65.4,3.3,Sample
2022/02/15 22:49:00,0.0,36.7,1.7,9.40,65.9,3.3,Sample
2022/02/15 22:50:00,0.0,36.4,1.6,9.39,66.0,3.4,Sample
2022/02/15 22:51:00,0.0,35.9,1.7,9.37,65.9,3.3,Sample
2022/02/15 22:52:00,0.0,35.9,1.9,9.23,65.9,3.2,Sample
2022/02/15 22:53:00,0.0,36.4,1.7,9.21,65.9,3.2,Sample
2022/02/15 22:54:00,0.0,36.4,1.7,9.24,65.9,3.2,Sample
2022/02/15 22:55:00,0.0,35.6,1.6,9.10,65.8,3.0,Sample
2022/02/15 22:56:00,0.0,35.5,1.7,9.08,65.6,3.0,Sample
2022/02/15 22:57:00,0.0,37.0,1.8,9.27,65.9,3.2,Sample
2022/02/15 22:58:00,0.0,37.2,1.9,9.36,65.9,3.3,Sample
2022/02/15 22:59:00,0.0,36.5,2.1,9.43,65.3,3.2,Sample
2022/02/15 23:00:00,0.0,36.3,1.6,9.45,65.1,3.2,Sample
2022/02/15 23:01:00,0.0,35.9,1.9,9.35,65.1,3.1,Sample
2022/02/15 23:02:00,0.0,36.0,1.6,9.38,65.2,3.2,Sample
2022/02/15 23:03:00,0.0,36.5,1.7,9.36,65.1,3.1,Sample
2022/02/15 23:04:00,0.0,37.0,1.7,9.47,64.8,3.2,Sample
2022/02/15 23:05:00,0.0,37.0,1.6,9.48,64.7,3.2,Sample
2022/02/15 23:06:00,0.0,36.4,1.8,9.37,64.8,3.1,Sample
2022/02/15 23:07:00,0.0,36.1,1.8,9.34,65.0,3.1,Sample
2022/02/15 23:08:00,0.0,36.6,1.7,9.39,65.0,3.1,Sample
2022/02/15 23:09:00,0.0,36.6,1.6,9.39,64.9,3.1,Sample
2022/02/15 23:10:00,0.0,36.5,1.9,9.38,64.7,3.1,Sample
2022/02/15 23:11:00,0.0,36.8,1.7,9.46,64.6,3.1,Sample
2022/02/15 23:12:00,0.0,36.2,1.9,9.48,63.6,2.9,Sample
2022/02/15 23:13:00,0.0,36.7,1.6,9.60,64.0,3.1,Sample
2022/02/15 23:14:00,0.0,37.0,1.7,9.73,63.5,3.1,Sample
2022/02/15 23:15:00,0.0,37.6,1.9,9.82,63.1,3.1,Sample
2022/02/15 23:16:00,0.0,38.8,1.8,9.93,62.5,3.1,Sample
2022/02/15 23:17:00,0.0,38.0,1.7,9.97,61.3,2.9,Sample
2022/02/15 23:18:00,0.0,37.1,2.0,9.86,62.5,3.0,Sample
2022/02/15 23:19:00,0.0,36.6,2.1,9.82,62.6,3.0,Sample
2022/02/15 23:20:00,0.0,36.2,1.7,9.84,62.5,3.0,Sample
2022/02/15 23:21:00,0.0,36.1,1.8,9.97,61.6,2.9,Sample
2022/02/15 23:22:00,0.0,37.1,1.7,9.93,61.3,2.8,Sample
2022/02/15 23:23:00,0.0,39.4,2.0,9.94,61.3,2.8,Sample
2022/02/15 23:24:00,0.0,39.7,2.0,9.85,62.1,2.9,Sample
2022/02/15 23:25:00,0.0,37.9,1.7,9.73,62.3,2.9,Sample
2022/02/15 23:26:00,0.0,38.5,1.9,9.86,62.4,3.0,Sample
2022/02/15 23:27:00,0.0,37.1,1.7,9.82,62.3,3.0,Sample
2022/02/15 23:28:00,0.0,37.4,1.9,9.79,62.4,2.9,Sample
2022/02/15 23:29:00,0.0,37.3,1.6,9.74,62.6,2.9,Sample
2022/02/15 23:30:00,0.0,36.9,1.8,9.78,62.4,2.9,Sample
2022/02/15 23:31:00,0.0,36.7,1.8,9.67,62.6,2.9,Sample
2022/02/15 23:32:00,0.0,37.3,1.7,9.68,62.6,2.9,Sample
2022/02/15 23:33:00,0.0,38.2,1.8,9.82,62.4,3.0,Sample
2022/02/15 23:34:00,0.0,37.9,1.8,9.82,62.1,2.9,Sample
2022/02/15 23:35:00,0.0,37.2,1.7,9.93,61.6,2.9,Sample
2022/02/15 23:36:00,0.0,37.2,1.7,9.93,61.1,2.8,Sample
2022/02/15 23:37:00,0.0,37.1,2.0,9.89,61.7,2.9,Sample
2022/02/15 23:38:00,0.0,36.8,1.8,9.92,61.4,2.8,Sample
2022/02/15 23:39:00,0.0,37.0,1.9,9.90,61.6,2.9,Sample
2022/02/15 23:40:00,0.0,37.2,1.7,9.82,61.8,2.8,Sample
2022/02/15 23:41:00,0.0,37.1,1.7,9.88,61.7,2.9,Sample
2022/02/15 23:42:00,0.0,37.2,1.6,9.87,61.7,2.8,Sample
2022/02/15 23:43:00,0.0,37.2,1.7,9.87,61.5,2.8,Sample
2022/02/15 23:44:00,0.0,37.3,1.7,9.92,61.1,2.8,Sample
2022/02/15 23:45:00,0.0,37.2,1.8,9.88,61.3,2.8,Sample
2022/02/15 23:46:00,0.0,37.3,1.8,9.77,61.4,2.7,Sample
2022/02/15 23:47:00,0.0,37.2,1.8,9.68,61.7,2.7,Sample
2022/02/15 23:48:00,0.0,36.7,1.8,9.67,61.8,2.7,Sample
2022/02/15 23:49:00,0.0,36.9,1.8,9.63,62.0,2.7,Sample
2022/02/15 23:50:00,0.0,36.8,1.6,9.60,62.0,2.7,Sample
2022/02/15 23:51:00,0.0,37.0,2.0,9.56,62.1,2.7,Sample
2022/02/15 23:52:00,0.0,36.5,1.7,9.43,62.4,2.6,Sample
2022/02/15 23:53:00,0.0,36.3,1.9,9.38,62.6,2.6,Sample
2022/02/15 23:54:00,0.0,36.8,2.0,9.40,62.7,2.6,Sample
2022/02/15 23:55:00,0.0,36.8,2.0,9.33,62.9,2.6,Sample
2022/02/15 23:56:00,0.0,36.1,1.8,9.30,63.0,2.6,Sample
2022/02/15 23:57:00,1.0,32.2,1.6,9.30,63.0,2.6,Sample
2022/02/15 23:58:00,6.0,27.4,1.6,9.23,63.2,2.6,Sample
2022/02/15 23:59:00,0.0,33.1,1.8,9.18,63.4,2.6,Sample
2022/02/16 00:00:00,0.0,37.3,1.8,9.15,63.6,2.6,Sample
2022/02/16 00:01:00,0.0,36.6,1.8,9.00,63.8,2.5,Sample
2022/02/16 00:02:00,0.0,36.7,2.0,8.98,64.3,2.6,Sample
2022/02/16 00:03:00,0.0,36.3,1.8,8.90,64.6,2.6,Sample
2022/02/16 00:04:00,0.0,35.8,2.0,8.85,65.3,2.7,Sample
2022/02/16 00:05:00,0.0,35.2,1.8,8.76,65.5,2.6,Sample
2022/02/16 00:06:00,0.0,35.0,1.7,8.68,65.4,2.5,Sample
2022/02/16 00:07:00,0.0,34.7,1.8,8.60,65.4,2.5,Sample
2022/02/16 00:08:00,0.0,35.5,1.8,8.61,65.6,2.5,Sample
2022/02/16 00:09:00,0.0,36.2,2.0,8.59,65.9,2.6,Sample
2022/02/16 00:10:00,0.0,35.4,2.0,8.73,65.7,2.7,Sample
2022/02/16 00:11:00,0.0,34.7,1.8,8.76,65.6,2.7,Sample
2022/02/16 00:12:00,0.0,34.5,1.8,8.81,65.6,2.7,Sample
2022/02/16 00:13:00,0.0,35.0,1.9,8.89,65.6,2.8,Sample
2022/02/16 00:14:00,0.0,35.5,2.0,8.90,65.7,2.8,Sample
2022/02/16 00:15:00,0.0,35.1,1.7,8.93,65.6,2.8,Sample
2022/02/16 00:16:00,0.0,35.1,2.0,9.04,65.7,3.0,Sample
2022/02/16 00:17:00,0.0,35.7,2.0,9.13,65.8,3.1,Sample
2022/02/16 00:18:00,0.0,35.5,1.9,9.20,65.4,3.1,Sample
2022/02/16 00:19:00,0.0,35.9,1.8,9.28,64.7,3.0,Sample
2022/02/16 00:20:00,0.0,36.2,1.7,9.42,64.5,3.1,Sample
2022/02/16 00:21:00,0.0,35.9,1.6,9.38,64.4,3.0,Sample
2022/02/16 00:22:00,0.0,35.9,1.7,9.51,64.1,3.0,Sample
2022/02/16 00:23:00,0.0,36.2,1.8,9.59,63.9,3.1,Sample
2022/02/16 00:24:00,0.0,35.4,1.6,9.60,64.0,3.1,Sample
2022/02/16 00:25:00,0.0,34.7,1.7,9.60,63.9,3.1,Sample
2022/02/16 00:26:00,0.0,35.5,1.9,9.65,63.7,3.1,Sample
2022/02/16 00:27:00,0.0,36.1,2.1,9.82,63.0,3.1,Sample
2022/02/16 00:28:00,0.0,35.6,1.8,9.83,63.3,3.2,Sample
2022/02/16 00:29:00,0.0,35.1,1.8,9.80,63.3,3.1,Sample
2022/02/16 00:30:00,0.0,35.3,1.7,9.89,63.0,3.2,Sample
2022/02/16 00:31:00,0.0,34.6,1.6,9.90,63.0,3.2,Sample
2022/02/16 00:32:00,0.0,34.0,1.9,9.90,62.8,3.1,Sample
2022/02/16 00:33:00,0.0,34.5,1.9,9.94,62.3,3.1,Sample
2022/02/16 00:34:00,0.0,35.0,1.7,9.99,61.1,2.8,Sample
2022/02/16 00:35:00,0.0,34.8,1.8,9.90,62.5,3.1,Sample
2022/02/16 00:36:00,0.0,35.6,2.1,9.94,62.1,3.0,Sample
2022/02/16 00:37:00,0.0,36.0,2.2,9.99,61.3,2.9,Sample
2022/02/16 00:38:00,0.0,35.5,1.9,9.96,61.5,2.9,Sample
2022/02/16 00:39:00,0.0,35.3,1.8,9.88,62.8,3.1,Sample
2022/02/16 00:40:00,0.0,35.4,1.7,9.87,62.8,3.1,Sample
2022/02/16 00:41:00,0.0,35.9,1.8,9.82,63.2,3.1,Sample
2022/02/16 00:42:00,0.0,35.4,1.7,9.81,63.3,3.2,Sample
2022/02/16 00:43:00,0.0,35.4,1.8,9.73,63.7,3.2,Sample
2022/02/16 00:44:00,0.0,35.6,1.8,9.76,63.6,3.2,Sample
2022/02/16 00:45:00,0.0,36.0,1.9,9.77,63.7,3.2,Sample
2022/02/16 00:46:00,0.0,34.8,1.7,9.71,63.8,3.2,Sample
2022/02/16 00:47:00,0.0,35.3,1.7,9.70,64.1,3.2,Sample
2022/02/16 00:48:00,0.0,35.2,1.6,9.71,63.9,3.2,Sample
2022/02/16 00:49:00,0.0,36.0,1.7,9.81,63.7,3.2,Sample
2022/02/16 00:50:00,0.0,36.3,2.0,9.80,63.9,3.3,Sample
2022/02/16 00:51:00,0.0,34.6,2.1,9.85,63.5,3.3,Sample
2022/02/16 00:52:00,0.0,39.6,1.9,9.94,63.1,3.2,Sample
2022/02/16 00:53:00,0.0,35.8,1.8,9.95,62.5,3.1,Sample
2022/02/16 00:54:00,0.0,36.2,1.9,10.00,61.3,2.9,Sample
2022/02/16 00:55:00,0.0,36.3,2.0,10.06,61.1,2.9,Sample
2022/02/16 00:56:00,0.0,36.5,2.0,10.12,60.6,2.8,Sample
2022/02/16 00:57:00,0.0,36.9,1.8,10.19,60.2,2.8,Sample
2022/02/16 00:58:00,0.0,37.0,2.0,10.23,60.0,2.8,Sample
2022/02/16 00:59:00,0.0,36.2,2.0,10.27,59.8,2.8,Sample
2022/02/16 01:00:00,0.0,37.1,1.7,10.27,59.9,2.8,Sample
2022/02/16 01:01:00,0.0,36.5,1.7,10.23,60.0,2.8,Sample
2022/02/16 01:02:00,0.0,36.2,1.8,10.18,60.4,2.8,Sample
2022/02/16 01:03:00,0.0,37.2,1.9,10.11,60.6,2.8,Sample
2022/02/16 01:04:00,0.0,36.5,2.1,10.02,61.1,2.8,Sample
2022/02/16 01:05:00,0.0,36.8,2.1,9.98,61.3,2.9,Sample
2022/02/16 01:06:00,0.0,37.0,2.0,10.00,61.1,2.8,Sample
2022/02/16 01:07:00,0.0,35.4,1.9,10.00,61.2,2.9,Sample
2022/02/16 01:08:00,0.0,35.3,1.7,9.99,61.6,3.0,Sample
2022/02/16 01:09:00,0.0,36.6,1.8,9.98,61.5,2.9,Sample
2022/02/16 01:10:00,0.0,38.2,1.9,10.00,61.3,2.9,Sample
2022/02/16 01:11:00,0.0,35.9,2.0,10.08,60.9,2.9,Sample
2022/02/16 01:12:00,0.0,38.4,1.9,10.17,60.7,2.9,Sample
2022/02/16 01:13:00,0.0,35.9,1.5,10.15,60.8,2.9,Sample
2022/02/16 01:14:00,0.0,36.1,1.5,10.22,60.4,2.9,Sample
2022/02/16 01:15:00,0.0,35.8,1.8,10.20,60.6,2.9,Sample
2022/02/16 01:16:00,0.0,38.3,1.7,10.12,61.0,2.9,Sample
2022/02/16 01:17:00,0.0,35.9,1.9,10.10,61.2,2.9,Sample
2022/02/16 01:18:00,0.0,35.5,1.7,10.10,61.1,2.9,Sample
2022/02/16 01:19:00,0.0,36.6,1.7,10.10,61.3,3.0,Sample
2022/02/16 01:20:00,0.0,35.4,1.6,10.07,61.4,3.0,Sample
2022/02/16 01:21:00,0.0,36.7,1.6,10.09,61.5,3.0,Sample
2022/02/16 01:22:00,0.0,35.5,1.4,10.09,61.5,3.0,Sample
2022/02/16 01:23:00,0.0,35.7,1.6,10.16,61.0,3.0,Sample
2022/02/16 01:24:00,0.0,36.7,1.6,10.18,61.0,3.0,Sample
2022/02/16 01:25:00,0.0,36.8,1.5,10.30,60.4,3.0,Sample
2022/02/16 01:26:00,0.0,35.8,1.6,10.35,60.0,2.9,Sample
2022/02/16 01:27:00,0.0,36.6,1.6,10.43,59.8,3.0,Sample
2022/02/16 01:28:00,0.0,34.9,1.6,10.48,59.6,2.9,Sample
2022/02/16 01:29:00,0.0,35.8,1.6,10.53,59.3,2.9,Sample
2022/02/16 01:30:00,0.0,35.4,1.6,10.57,59.2,2.9,Sample
2022/02/16 01:31:00,0.0,35.9,1.6,10.53,59.2,2.9,Sample
2022/02/16 01:32:00,0.0,35.6,1.6,10.51,59.2,2.9,Sample
2022/02/16 01:33:00,0.0,36.2,1.6,10.50,59.3,2.9,Sample
2022/02/16 01:34:00,0.0,36.3,1.6,10.49,59.3,2.9,Sample
2022/02/16 01:35:00,0.0,35.6,1.6,10.50,59.3,2.9,Sample
2022/02/16 01:36:00,0.0,35.4,1.7,10.49,59.3,2.9,Sample
2022/02/16 01:37:00,0.0,35.6,1.5,10.49,59.2,2.9,Sample
2022/02/16 01:38:00,0.0,35.8,1.7,10.41,59.5,2.8,Sample
2022/02/16 01:39:00,0.0,37.9,1.7,10.38,59.5,2.8,Sample
2022/02/16 01:40:00,0.0,35.5,1.6,10.36,59.7,2.9,Sample
2022/02/16 01:41:00,0.0,35.6,1.5,10.29,59.9,2.8,Sample
2022/02/16 01:42:00,0.0,35.5,1.6,10.23,60.1,2.8,Sample
2022/02/16 01:43:00,0.0,36.0,1.9,10.28,60.2,2.9,Sample
2022/02/16 01:44:00,0.0,35.4,1.4,10.20,60.3,2.8,Sample
2022/02/16 01:45:00,0.0,34.9,1.7,10.23,60.4,2.9,Sample
2022/02/16 01:46:00,0.0,35.7,1.7,10.08,60.7,2.8,Sample
2022/02/16 01:47:00,0.0,35.8,1.4,10.09,60.9,2.9,Sample
2022/02/16 01:48:00,0.0,34.2,1.6,9.93,62.0,3.0,Sample
2022/02/16 01:49:00,0.0,34.9,1.9,9.90,63.0,3.2,Sample
2022/02/16 01:50:00,0.0,34.5,1.9,9.90,63.1,3.2,Sample
2022/02/16 01:51:00,0.0,34.6,1.6,9.87,63.3,3.2,Sample
2022/02/16 01:52:00,0.0,34.4,1.6,9.92,63.2,3.2,Sample
2022/02/16 01:53:00,0.0,35.6,1.4,9.98,62.3,3.1,Sample
2022/02/16 01:54:00,0.0,35.4,1.5,9.98,62.2,3.1,Sample
2022/02/16 01:55:00,0.0,35.0,1.4,9.96,62.3,3.1,Sample
2022/02/16 01:56:00,0.0,34.6,1.5,9.90,63.6,3.3,Sample
2022/02/16 01:57:00,0.0,34.4,1.6,9.80,63.8,3.3,Sample
2022/02/16 01:58:00,0.0,35.8,1.6,9.80,64.2,3.4,Sample
2022/02/16 01:59:00,0.0,34.9,1.5,9.80,64.4,3.4,Sample
2022/02/16 02:00:00,0.0,34.5,1.4,9.67,64.7,3.3,Sample
2022/02/16 02:01:00,0.0,33.6,1.6,9.52,65.5,3.4,Sample
2022/02/16 02:02:00,0.0,34.1,1.7,9.57,65.9,3.5,Sample
2022/02/16 02:03:00,0.0,34.2,1.7,9.56,66.1,3.5,Sample
2022/02/16 02:04:00,0.0,34.8,1.7,9.66,66.1,3.6,Sample
2022/02/16 02:05:00,0.0,34.8,1.5,9.65,66.1,3.6,Sample
2022/02/16 02:06:00,0.0,34.6,1.5,9.55,66.1,3.5,Sample
2022/02/16 02:07:00,0.0,33.7,1.6,9.49,66.0,3.5,Sample
2022/02/16 02:08:00,0.0,35.1,1.5,9.64,66.2,3.6,Sample
2022/02/16 02:09:00,0.0,35.8,1.5,9.60,66.2,3.6,Sample
2022/02/16 02:10:00,0.0,34.0,1.7,9.53,66.1,3.5,Sample
2022/02/16 02:11:00,0.0,34.0,1.9,9.54,66.3,3.6,Sample
2022/02/16 02:12:00,0.0,34.7,1.5,9.53,66.7,3.6,Sample
2022/02/16 02:13:00,0.0,33.9,1.6,9.43,67.0,3.6,Sample
2022/02/16 02:14:00,0.0,33.7,1.5,9.49,67.3,3.7,Sample
2022/02/16 02:15:00,0.0,34.1,1.6,9.46,67.4,3.7,Sample
2022/02/16 02:16:00,0.0,34.2,1.6,9.38,67.8,3.7,Sample
2022/02/16 02:17:00,0.0,32.9,1.7,9.33,67.9,3.7,Sample
2022/02/16 02:18:00,0.0,33.3,1.6,9.34,68.1,3.7,Sample
2022/02/16 02:19:00,0.0,33.8,1.6,9.34,68.1,3.7,Sample
2022/02/16 02:20:00,0.0,33.0,1.8,9.30,68.1,3.7,Sample
2022/02/16 02:21:00,0.0,32.8,1.6,9.27,68.3,3.7,Sample
2022/02/16 02:22:00,0.0,35.4,1.6,9.36,68.3,3.8,Sample
2022/02/16 02:23:00,0.0,33.3,1.8,9.27,68.4,3.7,Sample
2022/02/16 02:24:00,0.0,33.5,1.7,9.28,68.5,3.8,Sample
2022/02/16 02:25:00,0.0,33.3,1.4,9.30,68.7,3.8,Sample
2022/02/16 02:26:00,0.0,33.1,2.0,9.25,68.8,3.8,Sample
2022/02/16 02:27:00,0.0,32.9,1.7,9.23,68.9,3.8,Sample
2022/02/16 02:28:00,0.0,33.8,1.7,9.27,69.1,3.9,Sample
2022/02/16 02:29:00,0.0,33.2,1.5,9.25,69.1,3.9,Sample
2022/02/16 02:30:00,0.0,34.4,1.6,9.36,68.9,3.9,Sample
2022/02/16 02:31:00,0.0,33.3,1.7,9.49,68.7,4.0,Sample
2022/02/16 02:32:00,0.0,33.4,1.6,9.51,68.7,4.0,Sample
2022/02/16 02:33:00,0.0,34.5,2.0,9.50,68.8,4.0,Sample
2022/02/16 02:34:00,0.0,34.1,1.6,9.48,69.1,4.1,Sample
2022/02/16 02:35:00,0.0,39.1,1.8,9.47,69.3,4.1,Sample
2022/02/16 02:36:00,0.0,36.4,1.8,9.48,69.4,4.2,Sample
2022/02/16 02:37:00,0.0,33.6,1.7,9.48,69.5,4.2,Sample
2022/02/16 02:38:00,0.0,35.3,1.5,9.50,69.6,4.2,Sample
2022/02/16 02:39:00,0.0,33.5,1.8,9.50,69.5,4.2,Sample
2022/02/16 02:40:00,0.0,33.8,1.7,9.52,69.7,4.3,Sample
2022/02/16 02:41:00,0.0,34.3,1.8,9.58,69.7,4.3,Sample
2022/02/16 02:42:00,0.0,34.7,1.9,9.60,69.8,4.3,Sample
2022/02/16 02:43:00,0.0,33.5,1.5,9.51,70.0,4.3,Sample
2022/02/16 02:44:00,0.0,33.7,1.7,9.59,70.1,4.4,Sample
2022/02/16 02:45:00,0.0,34.2,1.7,9.60,70.2,4.4,Sample
2022/02/16 02:46:00,0.0,34.2,1.8,9.62,70.2,4.4,Sample
2022/02/16 02:47:00,0.0,34.8,1.7,9.70,70.1,4.5,Sample
2022/02/16 02:48:00,0.0,36.1,1.6,9.80,69.8,4.6,Sample
2022/02/16 02:49:00,0.0,34.0,1.4,9.80,70.0,4.6,Sample
2022/02/16 02:50:00,0.0,33.9,1.9,9.70,70.2,4.5,Sample
2022/02/16 02:51:00,0.0,34.0,1.7,9.70,70.5,4.6,Sample
2022/02/16 02:52:00,0.0,34.0,1.8,9.73,70.5,4.6,Sample
2022/02/16 02:53:00,0.0,35.0,1.9,9.76,70.6,4.7,Sample
2022/02/16 02:54:00,0.0,33.3,1.6,9.79,70.6,4.7,Sample
2022/02/16 02:55:00,0.0,35.3,1.6,9.82,70.5,4.7,Sample
2022/02/16 02:56:00,0.0,34.0,1.7,9.82,70.8,4.8,Sample
2022/02/16 02:57:00,0.0,33.7,1.7,9.80,70.9,4.8,Sample
2022/02/16 02:58:00,0.0,33.8,1.7,9.81,71.1,4.8,Sample
2022/02/16 02:59:00,0.0,33.7,1.6,9.79,71.3,4.8,Sample
2022/02/16 03:00:00,0.0,33.1,1.6,9.77,71.4,4.9,Sample
2022/02/16 03:01:00,0.0,34.8,1.9,9.88,71.3,4.9,Sample
2022/02/16 03:02:00,0.0,33.3,1.7,9.89,71.4,4.9,Sample
2022/02/16 03:03:00,0.0,33.6,1.8,9.90,71.3,5.0,Sample
2022/02/16 03:04:00,0.0,34.2,1.9,9.92,71.2,4.9,Sample
2022/02/16 03:05:00,0.0,33.2,1.8,9.89,71.6,5.0,Sample
2022/02/16 03:06:00,0.0,34.5,1.7,9.93,71.4,5.0,Sample
2022/02/16 03:07:00,0.0,33.4,1.9,9.96,71.0,4.9,Sample
2022/02/16 03:08:00,0.0,33.6,2.0,9.99,70.5,4.9,Sample
2022/02/16 03:09:00,0.0,34.5,1.8,10.01,70.6,4.9,Sample
2022/02/16 03:10:00,0.0,33.8,1.9,10.00,70.8,4.9,Sample
2022/02/16 03:11:00,0.0,33.9,1.7,9.99,71.0,5.0,Sample
2022/02/16 03:12:00,0.0,33.5,1.7,10.06,70.9,5.0,Sample
2022/02/16 03:13:00,0.0,35.7,1.8,10.18,70.8,5.1,Sample
2022/02/16 03:14:00,0.0,34.2,1.8,10.20,70.7,5.1,Sample
2022/02/16 03:15:00,0.0,34.7,1.8,10.19,70.9,5.1,Sample
2022/02/16 03:16:00,0.0,34.2,1.7,10.16,71.1,5.1,Sample
2022/02/16 03:17:00,0.0,33.6,1.6,10.18,71.2,5.2,Sample
2022/02/16 03:18:00,0.0,33.2,1.6,10.20,71.3,5.2,Sample
2022/02/16 03:19:00,0.0,34.0,1.8,10.26,71.1,5.2,Sample
2022/02/16 03:20:00,0.0,34.4,1.8,10.37,70.9,5.3,Sample
2022/02/16 03:21:00,0.0,34.3,1.9,10.43,70.7,5.3,Sample
2022/02/16 03:22:00,0.0,34.8,1.8,10.47,70.8,5.4,Sample
2022/02/16 03:23:00,0.0,35.4,1.8,10.48,70.8,5.4,Sample
2022/02/16 03:24:00,0.0,35.0,1.9,10.50,70.7,5.4,Sample
2022/02/16 03:25:00,0.0,34.5,1.9,10.48,70.9,5.4,Sample
2022/02/16 03:26:00,0.0,34.6,1.5,10.49,71.0,5.4,Sample
2022/02/16 03:27:00,0.0,35.3,1.9,10.50,71.0,5.5,Sample
2022/02/16 03:28:00,0.0,35.1,1.9,10.56,70.9,5.5,Sample
2022/02/16 03:29:00,0.0,37.8,1.9,10.57,70.9,5.5,Sample
2022/02/16 03:30:00,0.0,35.0,1.8,10.53,71.0,5.5,Sample
2022/02/16 03:31:00,0.0,35.1,1.9,10.59,71.0,5.5,Sample
2022/02/16 03:32:00,0.0,34.7,1.7,10.61,71.0,5.6,Sample
2022/02/16 03:33:00,0.0,34.7,1.9,10.68,70.8,5.6,Sample
2022/02/16 03:34:00,0.0,35.5,1.5,10.67,70.8,5.6,Sample
2022/02/16 03:35:00,0.0,36.2,1.7,10.70,70.7,5.6,Sample
2022/02/16 03:36:00,0.0,36.4,1.8,10.70,70.6,5.6,Sample
2022/02/16 03:37:00,0.0,36.5,1.7,10.66,70.8,5.6,Sample
2022/02/16 03:38:00,0.0,34.9,1.9,10.60,71.0,5.6,Sample
2022/02/16 03:39:00,0.0,35.8,1.8,10.66,71.0,5.6,Sample
2022/02/16 03:40:00,0.0,35.3,1.9,10.62,71.1,5.6,Sample
2022/02/16 03:41:00,0.0,35.2,1.6,10.60,71.3,5.6,Sample
2022/02/16 03:42:00,0.0,36.5,1.8,10.60,71.6,5.7,Sample
2022/02/16 03:43:00,0.0,34.9,1.8,10.62,71.6,5.7,Sample
2022/02/16 03:44:00,0.0,35.9,1.8,10.69,71.6,5.8,Sample
2022/02/16 03:45:00,0.0,35.9,1.8,10.62,71.7,5.7,Sample
2022/02/16 03:46:00,0.0,34.2,1.9,10.61,71.9,5.7,Sample
2022/02/16 03:47:00,0.0,34.9,1.7,10.60,72.2,5.8,Sample
2022/02/16 03:48:00,0.0,35.2,1.8,10.64,72.2,5.8,Sample
2022/02/16 03:49:00,0.0,34.7,1.9,10.70,72.2,5.9,Sample
